time_s,robot_id,cycle_index,sync_error_ms,master_ts_us,local_ts_us,corrected_ts_us
227.605,8,929,0.7336,227605000.0,227610089.6,227605733.6
227.85,8,930,0.7582,227850000.0,227855233.7,227850758.2
228.095,8,931,-1.281,228095000.0,228098021.9,228093719.0
228.34,8,932,0.8868,228340000.0,228345148.7,228340886.8
228.585,8,933,-0.5163,228585000.0,228588457.6,228584483.7
228.83,8,934,0.7444,228830000.0,228834805.7,228830744.4
229.075,8,935,0.0343,229075000.0,229079017.1,229075034.3
229.32,8,936,1.826,229320000.0,229326131.0,229321826.0
229.565,8,937,-0.6862,229565000.0,229568754.9,229564313.8
229.81,8,938,-0.0326,229810000.0,229814475.4,229809967.4
230.055,8,939,0.2538,230055000.0,230059993.6,230055253.8
230.3,8,940,-1.2566,230300000.0,230303221.4,230298743.4
230.545,8,941,-0.1349,230545000.0,230549187.3,230544865.1
230.79,8,942,-0.2296,230790000.0,230793959.4,230789770.4
231.035,8,943,-0.4557,231035000.0,231038667.2,231034544.3
231.28,8,944,-0.2971,231280000.0,231283760.7,231279702.9
231.525,8,945,1.2746,231525000.0,231530627.3,231526274.6
231.77,8,946,-0.6008,231770000.0,231773579.2,231769399.2
232.015,8,947,0.7273,232015000.0,232019981.6,232015727.3
232.26,8,948,0.4043,232260000.0,232264684.0,232260404.3
232.505,8,949,-1.3894,232505000.0,232507634.7,232503610.6
232.75,8,950,0.6933,232750000.0,232754938.6,232750693.3
232.995,8,951,-1.1961,232995000.0,232997623.9,232993803.9
233.24,8,952,1.0099,233240000.0,233245078.4,233241009.9
233.485,8,953,-0.1764,233485000.0,233488720.5,233484823.6
233.73,8,954,0.3717,233730000.0,233734343.8,233730371.7
233.975,8,955,-0.9008,233975000.0,233977785.1,233974099.2
234.22,8,956,0.545,234220000.0,234224489.7,234220545.0
234.465,8,957,1.2899,234465000.0,234470459.7,234466289.9
234.71,8,958,-0.6735,234710000.0,234713383.5,234709326.5
234.955,8,959,-0.4291,234955000.0,234958627.8,234954570.9
235.2,8,960,0.7698,235200000.0,235204906.5,235200769.8
235.445,8,961,0.6457,235445000.0,235449941.0,235445645.7
235.69,8,962,-2.3235,235690000.0,235691449.0,235687676.5
235.935,8,963,2.5446,235935000.0,235941793.0,235937544.6
236.18,8,964,0.655,236180000.0,236185013.4,236180655.0
236.425,8,965,0.5447,236425000.0,236430219.9,236425544.7
236.67,8,966,-0.3907,236670000.0,236674215.9,236669609.3
236.915,8,967,-2.1225,236915000.0,236917166.3,236912877.5
237.16,8,968,0.6606,237160000.0,237165206.9,237160660.6
237.405,8,969,-0.5918,237405000.0,237408723.6,237404408.2
237.65,8,970,0.5114,237650000.0,237655059.0,237650511.4
237.895,8,971,-0.229,237895000.0,237899148.3,237894771.0
238.14,8,972,0.1677,238140000.0,238144701.0,238140167.7
238.385,8,973,-0.8443,238385000.0,238388489.9,238384155.7
238.63,8,974,0.8947,238630000.0,238635461.7,238630894.7
238.875,8,975,-1.1682,238875000.0,238878003.0,238873831.8
239.12,8,976,2.4188,239120000.0,239127128.2,239122418.8
239.365,8,977,1.8176,239365000.0,239372123.6,239366817.6
239.61,8,978,0.8654,239610000.0,239616401.9,239610865.4
239.855,8,979,0.3083,239855000.0,239860977.7,239855308.3
240.1,8,980,-1.244,240100000.0,240104350.2,240098756.0
240.345,8,981,0.0452,240345000.0,240350856.1,240345045.2
240.59,8,982,-1.0385,240590000.0,240594345.4,240588961.5
240.835,8,983,-2.5252,240835000.0,240837601.1,240832474.8
241.08,8,984,0.8402,241080000.0,241086273.7,241080840.2
241.325,8,985,0.1691,241325000.0,241330829.0,241325169.1
241.57,8,986,-1.0781,241570000.0,241574441.3,241568921.9
241.815,8,987,-1.8928,241815000.0,241818013.2,241813107.2
242.06,8,988,-0.9432,242060000.0,242063784.6,242059056.8
242.305,8,989,-1.8404,242305000.0,242307307.2,242303159.6
242.55,8,990,1.2939,242550000.0,242555631.2,242551293.9
242.795,8,991,-1.2844,242795000.0,242797577.6,242793715.6
243.04,8,992,0.9654,243040000.0,243044850.4,243040965.4
243.285,8,993,-0.0362,243285000.0,243288498.3,243284963.8
243.53,8,994,-0.4489,243530000.0,243532803.2,243529551.1
243.775,8,995,1.674,243775000.0,243779805.8,243776674.0
244.02,8,996,0.8498,244020000.0,244024123.8,244020849.8
244.265,8,997,1.8147,244265000.0,244270534.7,244266814.7
244.51,8,998,-0.6364,244510000.0,244513012.3,244509363.6
244.755,8,999,-0.068,244755000.0,244758629.1,244754932.0
245.0,8,1000,-1.5775,245000000.0,245001677.3,244998422.5
245.245,8,1001,-1.1208,245245000.0,245246925.8,245243879.2
245.49,8,1002,3.0776,245490000.0,245496709.4,245493077.6
245.735,8,1003,2.9823,245735000.0,245742056.4,245737982.3
245.98,8,1004,0.2955,245980000.0,245984671.9,245980295.5
246.225,8,1005,-0.8767,246225000.0,246228576.6,246224123.3
246.47,8,1006,-0.3305,246470000.0,246474211.6,246469669.5
246.715,8,1007,0.8689,246715000.0,246720622.5,246715868.9
246.96,8,1008,-0.7343,246960000.0,246963961.5,246959265.7
247.205,8,1009,0.2117,247205000.0,247209868.5,247205211.7
247.45,8,1010,-0.2855,247450000.0,247454572.5,247449714.5
247.695,8,1011,-0.7364,247695000.0,247698909.8,247694263.6
247.94,8,1012,-0.6876,247940000.0,247943965.5,247939312.4
248.185,8,1013,0.2324,248185000.0,248189953.4,248185232.4
248.43,8,1014,-0.9825,248430000.0,248433433.7,248429017.5
248.675,8,1015,0.5305,248675000.0,248680152.6,248675530.5
248.92,8,1016,-0.5005,248920000.0,248924049.2,248919499.5
249.165,8,1017,0.0187,249165000.0,249169772.4,249165018.7
249.41,8,1018,1.2871,249410000.0,249416284.9,249411287.1
249.655,8,1019,-0.4841,249655000.0,249659426.9,249654515.9
249.9,8,1020,0.876,249900000.0,249905737.0,249900876.0
250.145,8,1021,-1.6874,250145000.0,250147487.3,250143312.6
250.39,8,1022,-0.1757,250390000.0,250394077.9,250389824.3
250.635,8,1023,0.1634,250635000.0,250639680.1,250635163.4
250.88,8,1024,1.9598,250880000.0,250886959.4,250881959.8
251.125,8,1025,-2.1711,251125000.0,251127304.0,251122828.9
251.37,8,1026,0.0966,251370000.0,251374545.0,251370096.6
251.615,8,1027,1.5077,251615000.0,251621413.0,251616507.7
251.86,8,1028,-0.9581,251860000.0,251863727.5,251859041.9
252.105,8,1029,-0.2698,252105000.0,252109418.7,252104730.2
252.35,8,1030,0.2863,252350000.0,252355076.7,252350286.3
252.595,8,1031,0.1177,252595000.0,252599904.5,252595117.7
252.84,8,1032,1.4829,252840000.0,252846566.6,252841482.9
253.085,8,1033,0.0369,253085000.0,253090230.4,253085036.9
253.33,8,1034,0.9456,253330000.0,253336290.1,253330945.6
253.575,8,1035,-0.9815,253575000.0,253579269.3,253574018.5
253.82,8,1036,-1.1588,253820000.0,253823817.2,253818841.2
254.065,8,1037,-0.4527,254065000.0,254069439.5,254064547.3
254.31,8,1038,-1.4332,254310000.0,254313324.0,254308566.8
254.555,8,1039,0.454,254555000.0,254560299.7,254555454.0
254.8,8,1040,-0.5986,254800000.0,254804260.9,254799401.4
255.045,8,1041,-0.5843,255045000.0,255048922.4,255044415.7
255.29,8,1042,0.7774,255290000.0,255295331.4,255290777.4
255.535,8,1043,-0.9139,255535000.0,255538365.1,255534086.1
255.78,8,1044,0.9892,255780000.0,255785666.7,255780989.2
256.025,8,1045,-0.1788,256025000.0,256029172.7,256024821.2
256.27,8,1046,1.5533,256270000.0,256276142.1,256271553.3
256.515,8,1047,-0.3609,256515000.0,256519284.5,256514639.1
256.76,8,1048,0.8258,256760000.0,256765518.6,256760825.8
257.005,8,1049,0.2965,257005000.0,257009980.3,257005296.5
257.25,8,1050,0.8027,257250000.0,257255662.0,257250802.7
257.495,8,1051,0.0371,257495000.0,257499905.8,257495037.1
257.74,8,1052,-1.8677,257740000.0,257742782.4,257738132.3
257.985,8,1053,1.0453,257985000.0,257990993.5,257986045.3
258.23,8,1054,-0.4152,258230000.0,258234682.3,258229584.8
258.475,8,1055,0.475,258475000.0,258480739.5,258475475.0
258.72,8,1056,0.2811,258720000.0,258725624.9,258720281.1
258.965,8,1057,-1.2609,258965000.0,258968873.2,258963739.1
259.21,8,1058,-1.0826,259210000.0,259213707.9,259208917.4
259.455,8,1059,0.607,259455000.0,259460596.6,259455607.0
259.7,8,1060,-0.417,259700000.0,259704450.8,259699583.0
259.945,8,1061,0.9564,259945000.0,259950943.0,259945956.4
260.19,8,1062,-0.3598,260190000.0,260194610.0,260189640.2
260.435,8,1063,1.0211,260435000.0,260441056.4,260436021.1
260.68,8,1064,0.1812,260680000.0,260685340.9,260680181.2
260.925,8,1065,0.0731,260925000.0,260930183.0,260925073.1
261.17,8,1066,-0.7027,261170000.0,261174393.2,261169297.3
261.415,8,1067,0.0682,261415000.0,261420125.4,261415068.2
261.66,8,1068,0.9375,261660000.0,261666282.5,261660937.5
261.905,8,1069,-0.5001,261905000.0,261909790.5,261904499.9
262.15,8,1070,0.0589,262150000.0,262155497.5,262150058.9
262.395,8,1071,-0.4858,262395000.0,262399920.3,262394514.2
262.64,8,1072,-0.1604,262640000.0,262645018.7,262639839.6
262.885,8,1073,1.3429,262885000.0,262891941.8,262886342.9
263.13,8,1074,0.562,263130000.0,263136320.3,263130562.0
263.375,8,1075,-0.7724,263375000.0,263379978.1,263374227.6
263.62,8,1076,-0.6287,263620000.0,263625144.7,263619371.3
263.865,8,1077,-1.375,263865000.0,263869049.6,263863625.0
264.11,8,1078,-0.4867,264110000.0,264114688.9,264109513.3
264.355,8,1079,0.0627,264355000.0,264360272.2,264355062.7
264.6,8,1080,0.6711,264600000.0,264605926.2,264600671.1
264.845,8,1081,0.402,264845000.0,264850809.1,264845402.0
265.09,8,1082,-1.4311,265090000.0,265093583.5,265088568.9
265.335,8,1083,0.8448,265335000.0,265341091.5,265335844.8
265.58,8,1084,-0.3532,265580000.0,265584817.1,265579646.8
265.825,8,1085,-1.1427,265825000.0,265828743.8,265823857.3
266.07,8,1086,1.4739,266070000.0,266076536.4,266071473.9
266.315,8,1087,1.3826,266315000.0,266321693.2,266316382.6
266.56,8,1088,-0.1269,266560000.0,266565258.3,266559873.1
266.805,8,1089,0.3715,266805000.0,266810796.9,266805371.5
267.05,8,1090,0.336,267050000.0,267055871.8,267050336.0
267.295,8,1091,0.9062,267295000.0,267301630.3,267295906.2
267.54,8,1092,0.0839,267540000.0,267545833.6,267540083.9
267.785,8,1093,-2.1274,267785000.0,267788371.3,267782872.6
268.03,8,1094,1.399,268030000.0,268037380.8,268031399.0
268.275,8,1095,0.1474,268275000.0,268281252.4,268275147.4
268.52,8,1096,-1.51,268520000.0,268524366.7,268518490.0
268.765,8,1097,-1.6883,268765000.0,268768747.1,268763311.7
269.01,8,1098,0.1881,269010000.0,269015593.0,269010188.1
269.255,8,1099,-0.5883,269255000.0,269259657.8,269254411.7
269.5,8,1100,0.0945,269500000.0,269505392.2,269500094.5
269.745,8,1101,0.4544,269745000.0,269750892.9,269745454.4
269.99,8,1102,-0.7386,269990000.0,269994325.6,269989261.4
270.235,8,1103,-1.1382,270235000.0,270238670.5,270233861.8
270.48,8,1104,0.682,270480000.0,270485477.4,270480682.0
270.725,8,1105,-0.0826,270725000.0,270729378.9,270724917.4
270.97,8,1106,0.6487,270970000.0,270975198.8,270970648.7
271.215,8,1107,-0.927,271215000.0,271218416.0,271214073.0
271.46,8,1108,0.4476,271460000.0,271464729.9,271460447.6
271.705,8,1109,1.3952,271705000.0,271710895.0,271706395.2
271.95,8,1110,1.0684,271950000.0,271955768.8,271951068.4
272.195,8,1111,-0.568,272195000.0,272199100.1,272194432.0
272.44,8,1112,-0.8597,272440000.0,272443648.8,272439140.3
272.685,8,1113,0.6761,272685000.0,272690074.2,272685676.1
272.93,8,1114,0.9461,272930000.0,272935733.0,272930946.1
273.175,8,1115,0.4978,273175000.0,273180550.5,273175497.8
273.42,8,1116,-0.482,273420000.0,273424454.3,273419518.0
273.665,8,1117,0.4928,273665000.0,273670430.8,273665492.8
273.91,8,1118,1.5108,273910000.0,273916880.8,273911510.8
274.155,8,1119,-0.0725,274155000.0,274160328.6,274154927.5
274.4,8,1120,-1.9605,274400000.0,274403127.2,274398039.5
274.645,8,1121,0.0686,274645000.0,274650335.4,274645068.6
274.89,8,1122,1.84,274890000.0,274897548.8,274891840.0
275.135,8,1123,-1.7407,275135000.0,275138555.8,275133259.3
275.38,8,1124,-0.2206,275380000.0,275385140.8,275379779.4
275.625,8,1125,-0.4269,275625000.0,275629838.1,275624573.1
275.87,8,1126,-0.0874,275870000.0,275875229.3,275869912.6
276.115,8,1127,0.1396,276115000.0,276120351.9,276115139.6
276.36,8,1128,1.0678,276360000.0,276366491.3,276361067.8
276.605,8,1129,-0.2618,276605000.0,276610229.6,276604738.2
276.85,8,1130,0.8419,276850000.0,276856665.1,276850841.9
277.095,8,1131,-0.669,277095000.0,277099995.7,277094331.0
277.34,8,1132,-0.6765,277340000.0,277344721.3,277339323.5
277.585,8,1133,-0.8448,277585000.0,277589343.0,277584155.2
277.83,8,1134,-1.8295,277830000.0,277832970.0,277828170.5
278.075,8,1135,0.587,278075000.0,278080486.0,278075587.0
278.32,8,1136,2.3368,278320000.0,278327624.4,278322336.8
278.565,8,1137,0.3407,278565000.0,278570714.0,278565340.7
278.81,8,1138,0.341,278810000.0,278815992.8,278810341.0
279.055,8,1139,-0.8658,279055000.0,279059677.6,279054134.2
279.3,8,1140,-0.378,279300000.0,279304884.6,279299622.0
279.545,8,1141,0.9115,279545000.0,279551363.9,279545911.5
279.79,8,1142,1.5192,279790000.0,279797597.3,279791519.2
280.035,8,1143,0.7889,280035000.0,280041976.9,280035788.9
280.28,8,1144,-0.0942,280280000.0,280286162.2,280279905.8
280.525,8,1145,-0.8666,280525000.0,280530242.6,280524133.4
280.77,8,1146,-0.5787,280770000.0,280775456.7,280769421.3
281.015,8,1147,-1.4514,281015000.0,281019305.3,281013548.6
281.26,8,1148,-1.9769,281260000.0,281263476.3,281258023.1
281.505,8,1149,-1.2725,281505000.0,281508866.5,281503727.5
281.75,8,1150,0.0326,281750000.0,281755282.9,281750032.6
281.995,8,1151,-0.2621,281995000.0,281999877.3,281994737.9
282.24,8,1152,-1.2726,282240000.0,282243468.9,282238727.4
282.485,8,1153,0.5492,282485000.0,282490192.0,282485549.2
282.73,8,1154,0.5265,282730000.0,282734859.2,282730526.5
282.975,8,1155,-0.2202,282975000.0,282978838.4,282974779.8
283.22,8,1156,0.6053,283220000.0,283224806.2,283220605.3
283.465,8,1157,0.6651,283465000.0,283469869.8,283465665.1
283.71,8,1158,0.336,283710000.0,283714519.5,283710336.0
283.955,8,1159,1.9799,283955000.0,283961376.0,283956979.9
284.2,8,1160,-0.9918,284200000.0,284202985.0,284199008.2
284.445,8,1161,-0.8238,284445000.0,284447890.1,284444176.2
284.69,8,1162,1.2143,284690000.0,284695281.5,284691214.3
284.935,8,1163,0.9834,284935000.0,284940397.5,284935983.4
285.18,8,1164,1.0001,285180000.0,285185771.7,285181000.1
285.425,8,1165,-0.1887,285425000.0,285429644.5,285424811.3
285.67,8,1166,-0.6467,285670000.0,285674194.2,285669353.3
285.915,8,1167,0.3358,285915000.0,285920291.5,285915335.8
286.16,8,1168,-0.1024,286160000.0,286164774.9,286159897.6
286.405,8,1169,1.9056,286405000.0,286412170.7,286406905.6
286.65,8,1170,-0.4041,286650000.0,286654924.8,286649595.9
286.895,8,1171,-0.1646,286895000.0,286900254.6,286894835.4
287.14,8,1172,2.3646,287140000.0,287148293.5,287142364.6
287.385,8,1173,-0.8514,287385000.0,287390093.8,287384148.6
287.63,8,1174,-0.0999,287630000.0,287635999.4,287629900.1
287.875,8,1175,-0.0436,287875000.0,287881112.2,287874956.4
288.12,8,1176,-0.0774,288120000.0,288126218.8,288119922.6
288.365,8,1177,-0.632,288365000.0,288370693.1,288364368.0
288.61,8,1178,-0.7041,288610000.0,288615582.8,288609295.9
288.855,8,1179,-0.9237,288855000.0,288860475.2,288854076.3
289.1,8,1180,-1.3669,289100000.0,289104668.1,289098633.1
289.345,8,1181,-0.085,289345000.0,289350754.4,289344915.0
289.59,8,1182,1.5797,289590000.0,289597802.7,289591579.7
289.835,8,1183,0.4258,289835000.0,289841825.7,289835425.8
290.08,8,1184,-0.6504,290080000.0,290085742.1,290079349.6
290.325,8,1185,0.0119,290325000.0,290331409.0,290325011.9
290.57,8,1186,-1.6043,290570000.0,290574343.5,290568395.7
290.815,8,1187,-0.6641,290815000.0,290820078.4,290814335.9
291.06,8,1188,0.7744,291060000.0,291066533.0,291060774.4
291.305,8,1189,1.0742,291305000.0,291312184.7,291306074.2
291.55,8,1190,-1.2555,291550000.0,291554479.6,291548744.5
291.795,8,1191,-0.635,291795000.0,291799828.9,291794365.0
292.04,8,1192,1.934,292040000.0,292048031.4,292041934.0
292.285,8,1193,-0.4168,292285000.0,292290533.8,292284583.2
292.53,8,1194,1.3365,292530000.0,292537610.9,292531336.5
292.775,8,1195,-0.5508,292775000.0,292780675.6,292774449.2
293.02,8,1196,-0.4779,293020000.0,293025727.3,293019522.1
293.265,8,1197,-0.9466,293265000.0,293270069.8,293264053.4
293.51,8,1198,0.4675,293510000.0,293516572.0,293510467.5
293.755,8,1199,0.8138,293755000.0,293762074.8,293755813.8
294.0,8,1200,-1.5737,294000000.0,294004208.0,293998426.3
294.245,8,1201,-0.5387,294245000.0,294250031.6,294244461.3
294.49,8,1202,0.7,294490000.0,294496557.2,294490700.0
294.735,8,1203,-0.5243,294735000.0,294740308.2,294734475.7
294.98,8,1204,-0.7648,294980000.0,294984876.1,294979235.2
295.225,8,1205,0.82,295225000.0,295231684.2,295225820.0
295.47,8,1206,0.9029,295470000.0,295476801.4,295470902.9
295.715,8,1207,-0.6839,295715000.0,295719942.2,295714316.1
295.96,8,1208,0.0918,295960000.0,295965741.2,295960091.8
296.205,8,1209,-1.393,296205000.0,296209040.7,296203607.0
296.45,8,1210,-0.6418,296450000.0,296454420.8,296449358.2
296.695,8,1211,0.694,296695000.0,296700649.0,296695694.0
296.94,8,1212,0.4056,296940000.0,296945542.2,296940405.6
297.185,8,1213,-0.5338,297185000.0,297189348.8,297184466.2
297.43,8,1214,-0.2551,297430000.0,297434654.4,297429744.9
297.675,8,1215,-0.4684,297675000.0,297679240.1,297674531.6
297.92,8,1216,1.1963,297920000.0,297926068.7,297921196.3
298.165,8,1217,-1.2617,298165000.0,298168166.0,298163738.3
298.41,8,1218,-0.0552,298410000.0,298414317.8,298409944.8
298.655,8,1219,-0.912,298655000.0,298658300.7,298654088.0
298.9,8,1220,1.7156,298900000.0,298906043.6,298901715.6
299.145,8,1221,-0.6246,299145000.0,299148382.1,299144375.4
299.39,8,1222,1.3181,299390000.0,299395588.0,299391318.1
299.635,8,1223,2.7396,299635000.0,299642521.8,299637739.6
0.0,9,0,2.0133,0.0,2013.3,2013.3
0.245,9,1,-0.0,245000.0,242843.2,245000.0
0.49,9,2,1.105,490000.0,490373.5,491105.0
0.735,9,3,0.1101,735000.0,733833.8,735110.1
0.98,9,4,0.2263,980000.0,978594.0,980226.3
1.225,9,5,1.0038,1225000.0,1224894.7,1226003.8
1.47,9,6,1.5503,1470000.0,1471510.0,1471550.3
1.715,9,7,0.4489,1715000.0,1715760.8,1715448.9
1.96,9,8,-0.7586,1960000.0,1959188.2,1959241.4
2.205,9,9,0.6127,2205000.0,2205897.5,2205612.7
2.45,9,10,-2.0374,2450000.0,2447364.2,2447962.6
2.695,9,11,-0.1217,2695000.0,2694158.2,2694878.3
2.94,9,12,-0.0906,2940000.0,2939078.3,2939909.4
3.185,9,13,0.801,3185000.0,3185166.1,3185801.0
3.43,9,14,0.3935,3430000.0,3429833.8,3430393.5
3.675,9,15,0.3933,3675000.0,3674912.6,3675393.3
3.92,9,16,0.3015,3920000.0,3919877.9,3920301.5
4.165,9,17,0.4466,4165000.0,4165119.6,4165446.6
4.41,9,18,0.8709,4410000.0,4410746.0,4410870.9
4.655,9,19,0.3245,4655000.0,4655282.2,4655324.5
4.9,9,20,-0.3991,4900000.0,4899766.9,4899600.9
5.145,9,21,0.4517,5145000.0,5145595.4,5145451.7
5.39,9,22,0.679,5390000.0,5391109.8,5390679.0
5.635,9,23,-0.7896,5635000.0,5634456.3,5634210.4
5.88,9,24,-0.0827,5880000.0,5880057.4,5879917.3
6.125,9,25,1.1113,6125000.0,6126528.2,6126111.3
6.37,9,26,-1.5116,6370000.0,6368815.7,6368488.4
6.615,9,27,1.4582,6615000.0,6617309.8,6616458.2
6.86,9,28,-1.9529,6860000.0,6858542.3,6858047.1
7.105,9,29,-0.8022,7105000.0,7104740.0,7104197.8
7.35,9,30,-1.0991,7350000.0,7349019.4,7348900.9
7.595,9,31,2.2387,7595000.0,7597790.3,7597238.7
7.84,9,32,-0.759,7840000.0,7839565.9,7839241.0
8.085,9,33,-0.6279,8085000.0,8084574.0,8084372.1
8.33,9,34,-0.3488,8330000.0,8329735.3,8329651.2
8.575,9,35,0.2196,8575000.0,8575300.1,8575219.6
8.82,9,36,-0.1779,8820000.0,8819796.4,8819822.1
9.065,9,37,0.0983,9065000.0,9065036.2,9065098.3
9.31,9,38,-3.2455,9310000.0,9305965.7,9306754.5
9.555,9,39,0.9709,9555000.0,9555274.5,9555970.9
9.8,9,40,0.8943,9800000.0,9800232.5,9800894.3
10.045,9,41,1.7851,10045000.0,10046462.5,10046785.1
10.29,9,42,1.675,10290000.0,10291792.3,10291675.0
10.535,9,43,-0.0476,10535000.0,10535001.3,10534952.4
10.78,9,44,0.9535,10780000.0,10781211.2,10780953.5
11.025,9,45,-1.2553,11025000.0,11023915.0,11023744.7
11.27,9,46,0.896,11270000.0,11271162.8,11270896.0
11.515,9,47,-0.8207,11515000.0,11514560.2,11514179.3
11.76,9,48,-1.192,11760000.0,11758830.6,11758808.0
12.005,9,49,0.0311,12005000.0,12005034.7,12005031.1
12.25,9,50,1.6802,12250000.0,12251943.1,12251680.2
12.495,9,51,-0.101,12495000.0,12495484.9,12494899.0
12.74,9,52,1.1541,12740000.0,12742068.7,12741154.1
12.985,9,53,-1.3283,12985000.0,12984379.5,12983671.7
13.23,9,54,0.6181,13230000.0,13231540.6,13230618.1
13.475,9,55,-1.2833,13475000.0,13474505.7,13473716.7
13.72,9,56,-0.2498,13720000.0,13720563.9,13719750.2
13.965,9,57,-0.2914,13965000.0,13965558.6,13964708.6
